//@relation anneal-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Normalize-N1.0-L2.0-weka.filters.unsupervised.attribute.Remove-R37

@attribute family {'?',GB,GK,GS,TN,ZA,ZF,ZH,ZM,ZS}
@attribute product-type {C,H,G}
@attribute steel {'?',R,A,U,K,M,S,W,V}
@attribute carbon numeric
@attribute hardness numeric
@attribute temper_rolling {'?',T}
@attribute condition {'?',S,A,X}
@attribute formability {'?',1,2,3,4,5}
@attribute strength numeric
@attribute non-ageing {'?',N}
@attribute surface-finish {'?',P,M}
@attribute surface-quality {'?',D,E,F,G}
@attribute enamelability {'?',1,2,3,4,5}
@attribute bc {'?',Y}
@attribute bf {'?',Y}
@attribute bt {'?',Y}
@attribute bw/me {'?',B,M}
@attribute bl {'?',Y}
@attribute m {'?',Y}
@attribute chrom {'?',C}
@attribute phos {'?',P}
@attribute cbond {'?',Y}
@attribute marvi {'?',Y}
@attribute exptl {'?',Y}
@attribute ferro {'?',Y}
@attribute corr {'?',Y}
@attribute blue/bright/varn/clean {'?',B,R,V,C}
@attribute lustre {'?',Y}
@attribute jurofm {'?',Y}
@attribute s {'?',Y}
@attribute p {'?',Y}
@attribute shape {COIL,SHEET}
@attribute thick numeric
@attribute width numeric
@attribute len numeric
@attribute oil {'?',Y,N}
@attribute packing {'?',1,2,3}
@attribute class {1,2,3,4,5,U}

@data
'?',C,R,0,0,'?',S,2,0,'?','?',E,'?','?','?','?','?','?','?','?','?','?','?','?','?','?','?',Y,'?','?','?',COIL,0.005246,0.999986,0,'?','?',3
'?',C,'?',0,0.081693,T,'?','?',0,'?','?',G,'?','?','?','?','?','?','?','?','?','?','?','?','?','?','?',Y,'?','?','?',COIL,0.001962,0.996656,0,'?','?',3
'?',C,R,0,0,'?',S,2,0,'?','?',E,'?','?',Y,'?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?',SHEET,0.000633,0.261108,0.965309,'?','?',3
'?',C,K,0.085621,0,'?','?','?',0,'?','?','?','?','?','?','?',M,'?','?','?','?','?','?','?','?','?','?','?','?','?','?',COIL,0.003425,0.996322,0,'?','?',3
'?',C,R,0,0,'?',S,2,0,'?','?',E,'?','?','?','?',B,'?','?','?','?',Y,'?','?','?','?','?','?','?','?','?',COIL,0.000574,1,0,'?','?',3
'?',C,R,0,0,'?',S,2,0,'?','?',E,'?','?','?','?','?',Y,'?','?','?','?','?','?','?','?','?','?','?','?','?',SHEET,0.000059,0.261108,0.96531,Y,'?',3
'?',C,A,0,0,'?',S,3,0,N,'?',E,'?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?',SHEET,0.000122,0.124035,0.992278,'?','?',3
'?',C,A,0,0.138008,T,'?','?',0,'?','?',G,'?','?','?','?',M,'?','?','?','?','?','?','?','?','?','?','?','?','?','?',COIL,0.006494,0.99041,0,'?','?',U
'?',C,R,0,0,'?',S,2,0,'?','?',E,'?','?','?',Y,'?','?','?','?','?','?','?','?','?','?','?','?','?','?','?',SHEET,0.002124,0.862716,0.505684,'?','?',3
'?',C,A,0,0,'?','?','?',0.354227,'?','?',G,'?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?',COIL,0.000638,0.935159,0,'?','?',3
'?',C,A,0.00354,0,T,'?','?',0,'?','?',G,'?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?',COIL,0.000885,0.999993,0,'?','?',3
TN,C,'?',0,0,'?',A,1,0,'?','?','?','?','?','?','?','?','?','?','?','?','?','?','?',Y,'?','?','?','?','?','?',COIL,0.015998,0.999872,0,'?','?',5
'?',C,A,0,0,'?',S,2,0,'?','?',E,'?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?',COIL,0.000656,1,0,'?','?',3
'?',C,A,0,0.813698,T,'?','?',0,'?','?',G,'?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?',COIL,0.009299,0.581213,0,'?','?',3
'?',C,K,0.070139,0,'?','?','?',0,'?','?','?','?','?','?',Y,M,'?','?','?','?','?','?','?','?','?','?','?','?','?','?',COIL,0.002338,0.997534,0,'?','?',3
'?',C,A,0,0.066053,'?',S,'?',0,'?','?',D,'?','?','?','?',B,Y,'?','?','?','?','?','?','?','?','?','?','?','?','?',SHEET,0.000587,0.89539,0.440356,'?','?',3
'?',C,R,0,0,'?',S,2,0,'?','?',E,'?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?',SHEET,0.000974,0.522464,0.852661,'?','?',3
'?',C,'?',0,0,'?',S,1,0,'?','?',G,'?','?','?','?','?','?','?','?','?',Y,'?','?','?','?','?','?','?','?','?',SHEET,0.000069,0.280795,0.959768,'?','?',3
'?',C,R,0,0,'?',S,2,0,'?','?',E,'?','?','?','?',B,'?','?','?','?','?','?','?','?','?','?','?','?','?','?',COIL,0.005247,0.999986,0,'?','?',3
'?',C,'?',0,0.037852,T,'?','?',0,'?','?',G,'?','?','?',Y,'?','?','?','?','?','?','?','?','?','?','?','?','?','?','?',COIL,0.000455,0.999283,0,'?','?',3
'?',C,A,0,0.138009,T,'?','?',0,'?','?',G,'?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?',COIL,0.005196,0.990417,0,Y,'?',U
'?',C,K,0.073571,0,'?','?','?',0,'?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?',Y,'?','?','?',COIL,0.000981,0.99729,0,'?','?',3
'?',C,A,0,0.029541,'?',S,'?',0,'?','?',D,'?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?',SHEET,0.00105,0.866527,0.498253,'?','?',3
'?',C,A,0,0.153942,T,'?','?',0,'?','?',G,'?','?','?','?',M,'?','?','?','?','?','?','?','?','?','?','?','?','?','?',COIL,0.007187,0.988054,0,'?','?',3
'?',C,M,0,0,'?','?','?',0.402648,'?','?',G,'?','?','?',Y,'?','?','?','?','?','?','?','?','?','?','?','?','?','?','?',SHEET,0.000604,0.409359,0.818718,'?','?',2
'?',C,R,0,0,'?',S,2,0,'?','?',E,'?','?',Y,'?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?',COIL,0.001312,0.999999,0,'?','?',3
'?',C,M,0,0,'?','?','?',0.497668,'?','?',G,'?','?','?',Y,M,'?','?','?','?','?','?','?','?','?','?','?','?','?','?',COIL,0.002275,0.867365,0,'?','?',3
'?',C,A,0,0,'?',S,2,0,'?','?',F,'?','?',Y,'?','?',Y,'?','?','?','?','?','?','?','?','?','?','?','?','?',SHEET,0.000615,0.624882,0.780719,'?','?',3
'?',C,R,0,0,'?',S,2,0,'?','?',E,'?','?','?','?',B,Y,'?','?','?',Y,'?','?','?','?','?','?','?','?','?',SHEET,0.00191,0.97107,0.238788,'?','?',3
'?',C,S,0,0,'?','?','?',0.753962,'?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?',COIL,0.001077,0.656917,0,'?','?',1
'?',C,A,0,0,'?',S,3,0,N,'?',E,'?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?',COIL,0.000985,1,0,'?','?',3
ZS,C,A,0,0.039968,T,'?','?',0,'?','?',E,'?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?',COIL,0.00024,0.999201,0,'?','?',3
'?',C,A,0,0,'?',S,2,0,'?','?',F,'?','?',Y,'?','?',Y,'?','?','?','?','?','?','?','?','?','?','?','?','?',SHEET,0.000122,0.124015,0.99228,'?','?',3
'?',C,W,0,0,'?','?','?',0.236254,'?','?',G,'?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?',COIL,0.001219,0.971691,0,'?','?',3
TN,C,A,0,0,'?','?',3,0,N,'?','?','?','?','?','?','?','?','?',C,'?','?','?','?','?','?','?','?','?','?','?',SHEET,0.001722,0.480761,0.87685,'?','?',5
'?',C,R,0,0,'?',S,2,0,'?','?',E,'?','?','?',Y,'?','?','?','?','?','?','?','?','?','?','?','?','?','?','?',COIL,0.000656,1,0,'?','?',3
'?',C,R,0,0,'?',S,2,0,'?','?',E,'?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?',SHEET,0.000138,0.261108,0.96531,Y,'?',3
'?',C,R,0,0,'?',S,2,0,'?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?',SHEET,0.000398,0.110977,0.993823,'?','?',2
'?',C,A,0,0.081693,T,'?','?',0,'?','?',G,'?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?',COIL,0.000982,0.996657,0,'?','?',3
'?',C,R,0,0,'?',S,2,0,'?','?',E,'?','?',Y,'?','?',Y,'?','?','?','?','?','?','?','?','?','?','?','?','?',SHEET,0.000138,0.261108,0.96531,Y,'?',3
'?',C,R,0,0,'?',S,2,0,'?','?',E,'?','?',Y,'?',B,'?','?','?','?','?','?','?','?','?','?','?','?','?','?',COIL,0.002623,0.999997,0,'?','?',3
TN,C,A,0,0,'?','?',3,0,N,'?','?','?','?','?','?','?','?','?','?',P,'?','?','?','?','?','?','?','?','?','?',SHEET,0.000512,0.624945,0.780669,'?','?',5
'?',C,S,0,0,'?','?','?',0.54842,'?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?',COIL,0.001097,0.836203,0,'?','?',1
'?',C,M,0,0,'?','?','?',0.34928,'?','?',G,'?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?',SHEET,0.000756,0.61124,0.710203,'?','?',2
'?',C,A,0,0,'?',S,3,0,N,'?',E,'?','?','?','?',B,Y,'?','?','?',Y,'?','?','?','?','?','?','?','?','?',SHEET,0.001389,0.70589,0.70832,'?','?',3
'?',C,A,0,0,'?',S,2,0,'?','?',E,'?','?','?','?',B,'?','?','?','?','?','?','?','?','?','?','?','?','?','?',COIL,0.000656,1,0,'?','?',3
'?',C,A,0,0.098047,T,'?','?',0,'?','?',G,'?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?',COIL,0.001306,0.995181,0,'?','?',3
'?',C,A,0,0,'?',S,2,0,'?','?',F,'?','?',Y,'?','?',Y,'?','?','?','?','?','?','?','?','?','?','?','?','?',SHEET,0.000122,0.105958,0.994371,'?','?',3
'?',C,A,0,0.081706,T,'?','?',0,'?','?',G,'?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?',COIL,0.001307,0.996656,0,'?','?',3
ZS,C,A,0,0.114006,T,'?','?',0,'?','?',E,'?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?',COIL,0.000977,0.99348,0,'?','?',3
'?',C,A,0,0.04609,'?',S,'?',0,'?','?',D,'?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?',SHEET,0.000614,0.62478,0.779439,'?','?',3
TN,C,A,0,0,'?','?',3,0,N,'?','?','?','?','?','?','?','?','?','?','?','?','?','?',Y,'?','?','?','?','?','?',SHEET,0.000199,0.110977,0.993823,'?','?',5
'?',C,K,0.0898,0,'?','?','?',0,'?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?',COIL,0.001306,0.995959,0,'?','?',3
'?',C,A,0,0.114006,T,'?','?',0,'?','?',G,'?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?',COIL,0.001305,0.993479,0,'?','?',3
'?',C,'?',0,0,'?',S,1,0,'?','?',G,'?','?','?','?',B,Y,'?','?','?','?','?','?','?','?','?','?','?','?','?',SHEET,0.000073,0.120475,0.992716,Y,'?',3
'?',C,R,0,0,'?',S,2,0,'?','?','?','?','?','?','?',B,Y,'?','?','?','?','?','?','?','?','?','?','?','?','?',SHEET,0.002315,0.705947,0.708261,'?','?',2
'?',C,A,0,0,'?',S,2,0,'?','?',G,'?','?','?','?','?',Y,'?','?','?','?','?','?','?','?','?','?','?','?','?',SHEET,0.001062,0.862717,0.505685,'?','?',3
'?',C,R,0,0,'?',S,2,0,'?','?',E,'?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?',SHEET,0.000716,0.624945,0.780669,N,'?',3
ZS,C,A,0,0,'?',S,5,0,N,'?',E,'?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?',SHEET,0.000238,0.248137,0.968725,N,'?',3
'?',C,V,0,0,'?',S,2,0,'?','?','?',2,'?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?',SHEET,0.00082,0.624882,0.780719,'?','?',2
'?',C,W,0,0,'?','?','?',0.061346,'?','?',G,'?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?',SHEET,0.000317,0.25229,0.965705,'?','?',3
'?',C,A,0,0,'?',S,2,0,'?','?',E,'?','?','?','?',B,'?','?','?','?','?','?','?','?','?','?','?','?','?','?',COIL,0.034929,0.99939,0,'?','?',3
'?',C,A,0,0,'?',S,2,0,'?','?',E,'?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?',SHEET,0.000633,0.261108,0.965309,'?','?',3
'?',C,K,0.101042,0,'?','?','?',0,'?','?','?','?','?','?','?',M,'?','?','?','?','?','?','?','?','?','?','?','?','?','?',COIL,0.003575,0.994876,0,'?','?',3
'?',C,A,0.013116,0,'?',S,'?',0,'?','?',G,'?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?',COIL,0.005246,0.9999,0,'?','?',3
TN,C,A,0,0,'?','?',3,0,N,'?','?','?','?','?','?','?','?','?',C,'?','?','?','?','?','?','?','?','?','?','?',COIL,0.011999,0.999928,0,'?','?',5
'?',C,A,0,0.084694,T,'?','?',0,'?','?',G,'?','?','?','?',M,'?','?','?','?','?','?','?','?','?','?','?','?','?','?',COIL,0.003986,0.996399,0,'?','?',U
'?',C,A,0,0.029531,'?',S,'?',0,'?','?',D,'?','?',Y,'?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?',SHEET,0.000459,0.866244,0.498747,N,'?',3
'?',C,A,0,0,'?',S,2,0,'?','?',E,'?','?','?','?','?','?','?','?','?',Y,'?','?','?','?','?','?','?','?','?',COIL,0.000526,1,0,'?','?',3
TN,C,A,0,0,'?','?',3,0,N,'?','?','?','?','?','?','?','?','?',C,'?','?','?','?','?','?','?','?','?','?','?',SHEET,0.001791,0.999994,0.002985,'?','?',5
'?',C,R,0,0,'?',S,2,0,'?','?',E,'?','?','?','?','?','?','?','?','?','?','?','?','?','?','?',Y,'?','?','?',SHEET,0.000203,0.124035,0.992278,'?','?',3
'?',C,R,0,0,'?',S,2,0,'?','?',E,'?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?',SHEET,0.003278,0.624942,0.780665,'?','?',3
'?',C,M,0,0,'?','?','?',0.49773,'?','?',G,'?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?',COIL,0.001989,0.86733,0,'?','?',3
'?',C,A,0,0,'?',S,3,0,N,'?',E,'?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?',SHEET,0.000198,0.261108,0.965309,'?','?',3
'?',C,A,0,0,'?',S,2,0,'?','?',F,'?','?',Y,'?','?',Y,'?','?','?','?','?','?','?','?','?','?','?','?','?',SHEET,0.001023,0.624945,0.780668,'?','?',3
ZS,C,A,0,0,'?',S,5,0,N,'?',E,'?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?',COIL,0.001967,0.999998,0,'?','?',3
'?',C,R,0,0,'?',S,2,0,'?','?',E,'?','?','?','?','?',Y,'?','?','?','?','?','?','?','?','?','?','?','?','?',SHEET,0.000634,0.257416,0.9663,'?','?',3
'?',C,A,0,0,'?',S,3,0,N,'?',E,'?','?','?','?',B,Y,'?','?','?',Y,'?','?','?','?','?','?','?','?','?',SHEET,0.000166,0.144719,0.989473,'?','?',3
'?',C,W,0,0,'?','?','?',0.062909,'?','?',G,'?','?',Y,'?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?',SHEET,0.000507,0.123789,0.990312,'?','?',3
'?',C,A,0,0.012262,T,'?','?',0,'?','?',G,'?','?','?','?',B,Y,'?','?','?',Y,'?','?','?','?','?','?','?','?','?',SHEET,0.000163,0.072772,0.997273,'?','?',3
'?',C,'?',0,0,'?',S,1,0,'?','?',G,'?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?',COIL,0.001148,0.999999,0,'?','?',3
'?',C,M,0,0,'?','?','?',0.117858,'?',P,'?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?',SHEET,0.000393,0.259288,0.958582,'?','?',2
'?',C,A,0,0.813698,T,'?','?',0,'?','?',G,'?','?','?','?',B,'?','?','?','?','?','?','?','?','?','?','?','?','?','?',COIL,0.009299,0.581213,0,'?','?',3
TN,C,'?',0,0,'?',A,1,0,'?','?','?','?','?','?','?','?','?','?','?','?','?','?','?',Y,'?','?','?','?','?','?',COIL,0.003197,0.999995,0,'?','?',5
'?',C,K,0.049938,0,'?','?','?',0,'?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?',Y,'?','?','?',COIL,0.000666,0.998752,0,'?','?',3
'?',C,A,0,0.00915,'?',S,'?',0,'?','?',D,'?','?','?','?',B,'?','?','?','?','?','?','?','?','?','?','?','?','?','?',SHEET,0.000325,0.12403,0.992236,'?','?',3
'?',C,A,0,0,'?',S,2,0,'?','?',F,'?','?',Y,'?',B,'?','?','?','?','?','?','?','?','?','?','?','?','?','?',SHEET,0.000758,0.563673,0.825998,'?','?',3
'?',C,R,0,0,'?',S,2,0,'?','?',E,'?','?','?','?','?','?','?','?','?',Y,'?','?','?','?','?','?','?','?','?',SHEET,0.000285,0.144743,0.989469,'?','?',3
'?',C,A,0,0,'?',S,3,0,N,'?',E,'?','?','?',Y,'?','?','?','?','?','?','?','?','?','?','?','?','?','?','?',COIL,0.001641,0.999999,0,'?','?',3
'?',C,R,0,0,'?',S,2,0,'?','?',E,'?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?',COIL,0.000984,1,0,'?','?',3
'?',C,A,0,0,'?',S,2,0,'?','?',E,'?','?','?','?',B,'?','?','?','?','?','?','?','?','?','?','?','?','?','?',COIL,0.005247,0.999986,0,'?','?',3
'?',C,A,0,0,'?',S,2,0,'?','?',F,'?','?',Y,'?',B,'?','?','?','?','?','?','?','?','?','?','?','?','?','?',SHEET,0.000122,0.124035,0.992278,'?','?',3
'?',C,R,0,0,'?',S,3,0,'?','?',E,'?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?',SHEET,0.000122,0.124035,0.992278,'?','?',3
'?',C,R,0,0,'?',S,3,0,'?','?','?','?','?','?','?',B,'?','?','?','?','?','?','?','?','?','?','?','?','?','?',SHEET,0.001638,0.624944,0.780668,'?','?',2
'?',C,R,0,0,'?',S,2,0,'?','?',E,'?','?',Y,'?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?',COIL,0.001213,0.999999,0,'?','?',3
'?',C,'?',0,0.010288,'?',S,'?',0,'?','?',E,'?','?','?','?','?','?','?','?','?',Y,'?','?','?','?','?','?','?','?','?',SHEET,0.00032,0.301772,0.953325,'?','?',3
'?',C,A,0,0,'?',S,2,0,'?','?',E,'?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?',SHEET,0.002099,0.866069,0.49992,'?','?',3
'?',C,A,0,0.012262,T,'?','?',0,'?','?',G,'?','?','?','?',B,Y,'?','?','?',Y,'?','?','?','?','?','?','?','?','?',SHEET,0.000163,0.072752,0.997275,'?','?',3
'?',C,A,0,0,'?',S,2,0,'?','?',G,'?','?','?','?',B,'?','?','?','?','?','?','?','?','?','?','?','?','?','?',SHEET,0.000651,0.124035,0.992278,'?','?',3
'?',C,R,0,0,'?',S,3,0,'?','?',E,'?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?',SHEET,0.001852,0.705889,0.70832,'?','?',3
'?',C,R,0,0,'?',S,2,0,'?','?','?','?','?','?','?','?',Y,'?','?','?','?','?','?','?','?','?','?','?','?','?',SHEET,0.000316,0.261108,0.965309,'?','?',2
'?',C,K,0.060997,0,'?','?','?',0,'?','?','?','?','?','?',Y,M,'?','?','?','?','?','?','?','?','?','?',Y,'?','?','?',COIL,0.001664,0.998137,0,'?','?',3
'?',C,A,0,0,'?',S,2,0,'?','?',F,'?','?',Y,'?','?',Y,'?','?','?','?','?','?','?','?','?','?','?','?','?',SHEET,0.000199,0.242536,0.970142,'?','?',3
'?',C,A,0,0,'?',S,2,0,'?','?',G,'?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?',SHEET,0.000079,0.261108,0.96531,N,'?',3
'?',C,R,0,0,'?',S,2,0,'?','?',E,'?','?','?','?','?','?','?','?','?','?','?','?','?','?','?',Y,'?','?','?',COIL,0.000492,1,0,'?','?',3
'?',C,A,0,0,'?',S,3,0,N,'?',F,'?','?','?','?',B,Y,'?','?','?',Y,'?','?','?','?','?','?','?','?','?',SHEET,0.001229,0.624944,0.780668,'?','?',3
'?',C,K,0.060997,0,'?','?','?',0,'?','?','?','?','?','?','?',M,'?','?','?','?','?','?','?','?','?','?','?','?','?','?',COIL,0.002551,0.998135,0,'?','?',3
'?',C,R,0,0,'?',S,2,0,'?','?',E,'?','?','?','?','?',Y,'?','?','?',Y,'?','?','?','?','?','?','?','?','?',SHEET,0.000274,0.301788,0.953375,'?','?',3
'?',C,R,0,0,'?',S,2,0,'?','?',E,'?','?','?','?',B,'?','?','?','?','?','?','?','?','?','?','?','?','?','?',SHEET,0.001756,0.548608,0.836078,'?','?',3
'?',C,R,0,0,'?',S,2,0,'?','?',E,'?','?','?','?',B,Y,'?','?','?','?','?','?','?','?','?','?','?','?','?',SHEET,0.00081,0.705367,0.708842,'?','?',3
'?',C,S,0,0,'?','?','?',0.98287,'?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?',COIL,0.001966,0.184288,0,'?','?',1
'?',C,R,0,0,'?',S,2,0,'?','?',E,'?','?',Y,'?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?',SHEET,0.000317,0.261108,0.965309,'?','?',3
'?',C,A,0,0,'?',S,2,0,'?','?',E,'?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?',COIL,0.001148,0.999999,0,'?','?',3
'?',C,R,0.001187,0,T,'?','?',0,'?','?','?','?','?',Y,'?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?',SHEET,0.000119,0.261108,0.965309,'?','?',3
'?',C,'?',0,0.813698,T,'?','?',0,'?','?',G,'?','?','?','?','?','?','?','?','?','?','?','?','?','?','?',Y,'?','?','?',COIL,0.009299,0.581213,0,'?','?',3
'?',C,R,0,0,'?',S,3,0,'?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?',SHEET,0.001639,0.625444,0.780267,'?','?',2
'?',C,A,0,0,'?',S,2,0,'?','?',G,'?','?','?','?','?','?','?','?','?','?','?','?','?','?','?',Y,'?','?','?',COIL,0.005246,0.999986,0,'?','?',3
'?',C,A,0,0,'?',S,3,0,N,'?',E,'?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?',COIL,0.000984,1,0,'?','?',3
'?',C,A,0,0.029512,'?',S,'?',0,'?','?',D,'?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?',SHEET,0.000459,0.865677,0.499732,'?','?',3
'?',C,A,0,0,'?',S,2,0,'?','?',E,'?','?',Y,'?',B,Y,'?','?','?','?','?','?','?','?','?','?','?','?','?',SHEET,0.000317,0.257416,0.966301,'?','?',3
'?',C,K,0.085621,0,'?','?','?',0,'?','?','?','?','?','?',Y,M,'?','?','?','?','?','?','?','?','?','?',Y,'?','?','?',COIL,0.004982,0.996315,0,'?','?',3
'?',C,R,0,0,'?',S,2,0,'?','?',E,'?','?',Y,'?',B,Y,'?','?','?','?','?','?','?','?','?','?','?','?','?',SHEET,0.00164,0.624944,0.780668,'?','?',3
'?',C,A,0,0.081693,T,'?','?',0,'?','?',G,'?','?','?',Y,'?','?','?','?','?','?','?','?','?','?','?','?','?','?','?',COIL,0.00098,0.996657,0,'?','?',3
'?',C,V,0,0,'?',S,2,0,'?','?','?',1,'?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?',SHEET,0.0021,0.866053,0.499949,'?','?',3
'?',C,A,0,0.159766,T,'?','?',0,'?','?',G,'?','?','?','?',B,Y,'?','?','?',Y,'?','?','?','?','?','?','?','?','?',SHEET,0.002133,0.679271,0.716283,'?','?',3
'?',C,R,0,0,'?',S,2,0,'?','?',E,'?','?',Y,'?',B,'?','?','?','?','?','?','?','?','?','?','?','?','?','?',SHEET,0.001638,0.624944,0.780668,'?','?',3
'?',C,W,0,0,'?','?','?',0.204314,'?','?',G,'?','?',Y,'?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?',SHEET,0.001648,0.840257,0.502216,'?','?',3
'?',C,K,0.105957,0,'?','?','?',0,'?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?',COIL,0.001777,0.994369,0,'?','?',3
'?',C,'?',0,0,'?','?','?',0.761905,'?',P,'?','?','?','?','?','?','?','?','?','?','?','?','?','?','?',B,'?','?','?','?',SHEET,0.002438,0.457295,0.458667,'?','?',2
'?',C,A,0,0,'?',S,2,0,'?','?',G,'?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?',SHEET,0.000262,0.866054,0.49995,N,'?',3
'?',C,R,0,0,'?',S,3,0,'?','?',E,'?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?',SHEET,0.000695,0.705367,0.708842,'?','?',3
ZS,C,A,0,0.928444,T,'?','?',0,'?','?',E,'?','?',Y,'?','?','?','?','?','?',Y,'?','?','?','?','?','?','?','?','?',COIL,0.008375,0.371378,0,'?','?',3
'?',C,A,0,0.138011,T,'?','?',0,'?','?',G,'?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?',COIL,0.00195,0.990429,0,Y,'?',U
ZS,C,A,0,0.086754,T,'?','?',0,'?','?',E,'?','?','?',Y,'?','?','?','?','?','?','?','?','?','?','?','?','?','?','?',SHEET,0.001021,0.622588,0.777725,'?','?',U
'?',C,A,0,0,'?',S,2,0,'?','?',E,'?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?',COIL,0.000227,1,0,'?','?',3
TN,C,A,0,0,'?','?',3,0,N,'?','?','?','?','?','?',B,'?','?','?','?','?','?','?',Y,'?','?','?','?','?','?',SHEET,0.000325,0.124035,0.992278,'?','?',5
ZS,C,A,0,0.05899,T,'?','?',0,'?','?',E,'?','?','?',Y,'?','?','?','?','?','?','?','?','?','?','?','?','?','?','?',SHEET,0.000694,0.846677,0.528826,'?','?',U
TN,C,A,0,0,'?','?',3,0,N,'?','?','?','?','?','?','?','?','?','?',P,'?','?','?','?','?','?','?','?','?','?',COIL,0.000984,1,0,'?','?',5
'?',C,M,0,0,'?','?','?',0.256295,'?','?',G,'?','?','?',Y,'?','?','?','?','?','?','?','?','?','?','?','?','?','?','?',COIL,0.001024,0.966598,0,'?','?',3
'?',C,W,0,0,'?','?','?',0.061346,'?','?',G,'?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?',SHEET,0.000495,0.252309,0.9657,'?','?',3
'?',C,K,0.060997,0,'?','?','?',0,'?','?','?','?','?','?',Y,'?','?','?','?','?','?','?','?','?','?','?','?','?','?','?',COIL,0.00122,0.998137,0,'?','?',3
'?',C,R,0,0,'?',S,2,0,'?','?',E,'?','?','?','?','?',Y,'?','?','?','?','?','?','?','?','?','?','?','?','?',COIL,0.002424,0.999997,0,'?','?',3
